,Acceleration,Channel 1 Power,Channel 1 Power 1-4,Channel 1 Power 4-8,Channel 2 Power,Channel 2 Power 1-4,Channel 2 Power 4-8,Minutes,Record,Subject
312,254.23887833333333,0.129187806999559,0.0009306864432676244,1.390049385455774e-09,0.3451154500619074,0.0024862550814246836,9.657215380201727e-10,120.0,Day 1,S2
313,85.19232833333334,0.12793540284503893,0.0009216647950374562,1.5103728386657716e-09,0.33709672585660044,0.0024284879318339637,1.0893295609968516e-09,125.0,Day 1,S2
314,74.61519,0.12657562984023582,0.0009118683438737277,1.4688046342514588e-09,0.32602609130552546,0.002348734961901361,9.432523910079966e-10,130.0,Day 1,S2
315,1117.5557633333333,0.12511516310269288,0.0009013475406206387,1.1050371458573778e-09,0.30438980411201544,0.002192864038276257,7.763660644522573e-10,135.0,Day 1,S2
316,69.570305,0.12301208239896398,0.0008861966135284562,1.9365770974992753e-09,0.2932424313866522,0.0021125559507642775,1.126858541602301e-09,140.0,Day 1,S2
317,67.51391666666666,0.12186842382473356,0.0008779563478010419,2.0120667681807225e-09,0.28555746439436797,0.002057192279105744,9.47903900939776e-10,145.0,Day 1,S2
318,39.298025,0.12095366288529881,0.0008713668652434097,1.2394030514337594e-09,0.27124079646960164,0.0019540571344405224,8.009415750133449e-10,150.0,Day 1,S2
319,105.93678333333334,0.12195214853611423,0.0008785623844992368,1.625823256315337e-09,0.2590128831679201,0.0018659614493513092,9.748766623079624e-10,155.0,Day 1,S2
320,43.824955,0.12500370617503548,0.0009005441593023263,1.4786758215351594e-09,0.24972054197946686,0.001799018430144935,9.59838971160958e-10,160.0,Day 1,S2
321,240.555965,0.12807067105781508,0.0009226381709275014,1.22231854594562e-09,0.24255331529268878,0.0017473847247331295,8.455240347758102e-10,165.0,Day 1,S2
322,1878.6655,0.1291950875255445,0.0009307374758504506,1.7337030938992112e-09,0.2364437961636796,0.0017033702529618575,9.607047793122398e-10,170.0,Day 1,S2
323,30121.90841,0.1298177301318899,0.0009352243738813544,6.526847313393198e-10,0.22998150386354047,0.001656816370889577,3.995044760521793e-10,175.0,Day 1,S2
324,20998.215441666667,0.1294249055449165,0.0009323938160044722,8.237444915230572e-10,0.22460124881879204,0.001618054981468515,3.3566808318366057e-10,180.0,Day 1,S2
325,31500.792755,0.12913143912066327,0.0009302799196066643,6.308095287844635e-10,0.21851918086053582,0.001574239040797952,3.05659252170879e-10,185.0,Day 1,S2
326,41087.432993333336,0.12890873750771567,0.0009286745190783154,6.145535729728284e-10,0.21171203767415853,0.0015251997926654895,3.386629693102924e-10,190.0,Day 1,S2
327,73113.767355,0.12300911489353607,0.000886174044201882,5.662632922978035e-10,0.2013257728668403,0.0014503770141910685,3.463987929543559e-10,195.0,Day 1,S2
328,3077.35948,0.12693864695084928,0.0009144836603254437,1.2606558049445136e-09,0.1978937089195575,0.001425652089748981,8.350141630754416e-10,200.0,Day 1,S2
329,23344.908516666666,0.12645091208867434,0.0009109686943053313,1.0380554682794982e-09,0.19273860676806706,0.0013885128545800807,5.599106824815694e-10,205.0,Day 1,S2
330,20148.226851666666,0.12633472751467995,0.0009101315934827828,6.602230238561118e-10,0.18832723375625965,0.001356733119641261,3.0071957623603437e-10,210.0,Day 1,S2
331,60112.51792,0.12538150282224544,0.0009032642667527347,4.91736283902281e-10,0.18298568816528782,0.001318252066700042,2.997444803954389e-10,215.0,Day 1,S2
332,80152.79199666667,0.12439669132752199,0.0008961706255928391,4.6106031365123395e-10,0.1776487662884013,0.0012798038905313459,2.5534275729713375e-10,220.0,Day 1,S2
333,71562.611955,0.12323316531867688,0.0008877873040053527,5.624107418081134e-10,0.17213207210680853,0.0012400614953922571,3.0435311613749376e-10,225.0,Day 1,S2
334,70989.29841333334,0.12185223375105796,0.0008778391834943393,4.759250922313635e-10,0.16650954447252825,0.0011995554274205923,2.3796813314642734e-10,230.0,Day 1,S2
335,48024.03075333333,0.12144528391637595,0.0008749066686013155,6.633289916180922e-10,0.16253430284494774,0.0011709173355432354,2.7493544870532604e-10,235.0,Day 1,S2
336,48479.19000333334,0.12014253331982915,0.000865523518064383,8.448484280217164e-10,0.15746207557944378,0.0011343770267966086,5.365145206409278e-10,240.0,Day 1,S2
337,3663.4535333333333,0.11906048570457038,0.0008577276858783843,1.5540417795875115e-09,0.15211470193514415,0.0010958548093467815,8.787408512288956e-10,245.0,Day 1,S2
338,59.037593333333334,0.11727882358452102,0.0008448938812434387,1.4939568405387223e-09,0.1478674174441867,0.0010652564927966428,8.278274971200778e-10,250.0,Day 1,S2
339,101.89961166666667,0.11520955655276048,0.0008299846208312165,1.7787095498574536e-09,0.1442115968599824,0.0010389180287098218,7.778019595791088e-10,255.0,Day 1,S2
340,95.01847166666667,0.11285039000869469,0.0008129907302301657,1.4964710276006588e-09,0.14000481123295758,0.0010086143874157023,7.408950603259872e-10,260.0,Day 1,S2
341,44.271773333333336,0.10964012632625429,0.000789864648324361,1.3966112034148559e-09,0.13530483100976518,0.0009747542680555458,7.587948752496985e-10,265.0,Day 1,S2
342,142.17255666666668,0.10685080300167979,0.0007697670672531992,1.5342450693350296e-09,0.13077112845134065,0.0009420919929445798,6.859587619253151e-10,270.0,Day 1,S2
343,655.075935,0.10392798391237101,0.0007487116855174929,1.551381281064595e-09,0.12692059314056214,0.0009143526159182553,7.189460658893108e-10,275.0,Day 1,S2
344,8562.870236666668,0.10041421966093775,0.0007233989265440822,1.04047962668536e-09,0.12201044215915428,0.0008789800993475994,6.699573639069813e-10,280.0,Day 1,S2
345,668.295965,0.09684184939819723,0.0006976607514556223,1.3432466989182476e-09,0.11684680258644711,0.0008417785112354495,7.363088540100111e-10,285.0,Day 1,S2
346,6907.380833333334,0.09352724860037653,0.0006737841034316427,1.4238376507395429e-09,0.11235258180576893,0.0008094026954411478,7.584775857242686e-10,290.0,Day 1,S2
347,1311.9559783333334,0.09113322117892883,0.0006565357209685428,1.4759257252926178e-09,0.10821595061263112,0.0007796023451772288,7.358052644526176e-10,295.0,Day 1,S2
348,13988.18406,0.08835185211525604,0.0006364993655238042,9.703336664288497e-10,0.10446922486190596,0.0007526098939791612,4.706182770208525e-10,300.0,Day 1,S2
349,36600.482683333335,0.08689336137181804,0.000625990355953395,6.372035166213855e-10,0.10188017636409925,0.0007339572750115197,2.6641306972089126e-10,305.0,Day 1,S2
350,44226.106413333335,0.08521448948017174,0.0006138961439716155,6.505514040530203e-10,0.09893821043545409,0.0007127632147999229,2.801372928565388e-10,310.0,Day 1,S2
351,82501.65995833333,0.08202343854259808,0.0005909078582070757,6.152501469885285e-10,0.095016391696813,0.0006845102610276755,2.817357177340018e-10,315.0,Day 1,S2
352,85032.73683,0.07774056040745307,0.0005600536041019034,7.141855765603608e-10,0.09056350634013995,0.0006524313077761441,3.3268500105773443e-10,320.0,Day 1,S2
353,9291.944035,0.07688006738164636,0.0005538551794427928,1.071860169660287e-09,0.08821602746709623,0.0006355199517196345,6.51902309666381e-10,325.0,Day 1,S2
354,1833.9884116666667,0.07460777169409617,0.0005374849264994887,1.2315843267105054e-09,0.08525579289791599,0.000614194661492788,7.122039053323491e-10,330.0,Day 1,S2
355,5682.45234,0.07222677976459263,0.000520331950415765,1.5878909114630928e-09,0.08243516376005787,0.000593873574304388,6.917990564100521e-10,335.0,Day 1,S2
356,205.36661833333332,0.07041268338551135,0.0005072634095660864,1.5246926263610652e-09,0.07996209755186885,0.0005760574853958951,6.803239550979766e-10,340.0,Day 1,S2
357,1167.6657683333333,0.06819882762053245,0.000491313855368929,1.3043244099259025e-09,0.07737900858457258,0.0005574488946963776,6.213290095247492e-10,345.0,Day 1,S2
358,1811.799245,0.0645880393880821,0.0004653018452076614,1.6659002045972524e-09,0.07411049323455568,0.0005339018681149696,7.559221069146513e-10,350.0,Day 1,S2
359,131.36233166666668,0.0625195874229853,0.0004504017900906401,2.0018396823731994e-09,0.07134562935796088,0.0005139839414068744,8.040377997579364e-10,355.0,Day 1,S2
360,15293.066721666666,0.004608015314164578,3.319783629489702e-05,6.665945606891324e-10,0.021512268726880623,0.0001549777653244058,3.538884169031629e-10,0.0,Day 2,S2
361,9483.967486666666,0.004549923752634684,3.2778740304186114e-05,6.072611489153406e-10,0.021300362543905032,0.00015345081438329733,2.898305938911072e-10,5.0,Day 2,S2
362,2555.6919516666667,0.004566813428772481,3.290074818927562e-05,6.524546293057006e-10,0.02137298874088652,0.00015397439617936386,3.3903730816108776e-10,10.0,Day 2,S2
363,1292.3214233333333,0.004587142244046379,3.304741143649171e-05,7.789578862834588e-10,0.02156796801846317,0.00015537907401094684,4.557563822399335e-10,15.0,Day 2,S2
364,8947.098658333334,0.00463619902300253,3.3400290394436e-05,5.703188300838288e-10,0.021613171885362183,0.0001557043737300198,2.709534770984433e-10,20.0,Day 2,S2
365,22831.921446666667,0.00466976353439682,3.364218899645872e-05,4.065610860849999e-10,0.021598760075712178,0.00015560090634351317,2.521286527042639e-10,25.0,Day 2,S2
366,11988.831573333333,0.004663943880831597,3.36004487558406e-05,5.56444639337502e-10,0.021328812892579825,0.00015365560605099822,2.5467890701984883e-10,30.0,Day 2,S2
367,7736.483053333333,0.0046183393524994055,3.327258839705718e-05,1.1511726719548862e-09,0.021434722928763927,0.00015442018818283957,5.55480165774337e-10,35.0,Day 2,S2
368,53.46059666666667,0.0045342407816547055,3.266894422343908e-05,1.7017646254728786e-09,0.021957219622254193,0.00015818460572282,7.402466812127873e-10,40.0,Day 2,S2
369,20.98344833333333,0.004480084764768953,3.2279257033129224e-05,1.6455537559548235e-09,0.02243799261893137,0.00016164883683074732,7.4414457508265e-10,45.0,Day 2,S2
370,1626.3770383333333,0.0044625821974715735,3.215116999506443e-05,1.2246895704399774e-09,0.02205728753593116,0.00015890426434699326,5.454873348393119e-10,50.0,Day 2,S2
371,600.9443766666667,0.004453651190254363,3.208742123700995e-05,1.9608877037363532e-09,0.022153761450812198,0.00015959999978326097,8.661692084897724e-10,55.0,Day 2,S2
372,65.09413,0.0044305642105956725,3.1921519788127594e-05,1.814548693428358e-09,0.022359573579234855,0.00016108342244066374,8.063064499606078e-10,60.0,Day 2,S2
373,151.60648833333335,0.004402066383035959,3.1715133516691305e-05,1.7672119281262858e-09,0.022633696166546053,0.00016305784658105567,8.33918612288921e-10,65.0,Day 2,S2
374,152.20025333333334,0.004366636795816702,3.146102853238813e-05,1.7920322326277802e-09,0.022637001266139715,0.00016308174507414678,7.638864326632887e-10,70.0,Day 2,S2
375,3244.2835316666665,0.004361176059011872,3.141921011242548e-05,9.07482480705516e-10,0.0224880992453299,0.0001620070990710116,4.688203514085274e-10,75.0,Day 2,S2
376,13482.087746666666,0.004383909229855997,3.158267185797947e-05,7.007989443841982e-10,0.02231733188989441,0.00016077730838272753,3.690466472312505e-10,80.0,Day 2,S2
377,21523.991008333334,0.004389722257319154,3.1624839547174776e-05,5.773157245826264e-10,0.022519249713108525,0.00016223137351904437,2.5906222277006243e-10,85.0,Day 2,S2
378,32308.282748333335,0.004334198473035398,3.122502551511809e-05,6.369419176537302e-10,0.022194958483031834,0.0001598964012946414,3.5416296972855504e-10,90.0,Day 2,S2
379,68.68175666666667,0.004279455815221388,3.0833513237188976e-05,1.6212609650923782e-09,0.022138012968976137,0.00015948738075412464,8.028602662124588e-10,95.0,Day 2,S2
380,81.7003,0.004205741788916395,3.0301312585352076e-05,1.6472906099012434e-09,0.022201041803740097,0.00015994126839785218,8.461638163501858e-10,100.0,Day 2,S2
381,356.72587166666665,0.004134235123376541,2.978544758356825e-05,1.4407573714491309e-09,0.022296940785900225,0.0001606315752304455,6.613825019207305e-10,105.0,Day 2,S2
382,220.755045,0.004088762609849528,2.9458456459583064e-05,1.6586773101630492e-09,0.022093605443906403,0.00015916690615624417,8.940562901435817e-10,110.0,Day 2,S2
383,4511.64958,0.00406271263458183,2.9269794700981932e-05,1.0537461106993945e-09,0.02207944692157857,0.00015906331032308735,6.55989318754314e-10,115.0,Day 2,S2
384,203.51830166666667,0.004074803870679891,2.935823570281336e-05,1.603406484340031e-09,0.022306271794310654,0.00016070081877930163,7.950764647156833e-10,120.0,Day 2,S2
385,311.8251466666667,0.0040605838210648545,2.9256387711244158e-05,1.5789540811441961e-09,0.022542824557507852,0.00016240215449127434,7.699372441392942e-10,125.0,Day 2,S2
386,960.73596,0.0040689041622754074,2.9315653250150645e-05,1.4485480742072187e-09,0.022792689934425833,0.00016420387504424691,7.357228258248342e-10,130.0,Day 2,S2
387,8579.141175,0.004040417409512463,2.9108785918252694e-05,9.048976854102585e-10,0.02282055998650409,0.00016440246329592857,5.137646028088997e-10,135.0,Day 2,S2
388,9099.61109,0.003985555283308157,2.8713066358913916e-05,8.086240691458056e-10,0.022551344842644438,0.0001624631334232102,3.961130183197399e-10,140.0,Day 2,S2
389,346.14911333333333,0.003908350520427972,2.8157984037999348e-05,1.5561646851324368e-09,0.02248760080373838,0.0001620049142544872,9.709218767252433e-10,145.0,Day 2,S2
390,38.44215833333333,0.003796129821547201,2.735005218270198e-05,1.5266510393782914e-09,0.022402944179546018,0.00016139501550682455,8.100214680910833e-10,150.0,Day 2,S2
391,10280.941491666666,0.0037439432530134067,2.6972415450753178e-05,7.700960251372442e-10,0.022298008324010687,0.00016063842404038614,3.4300822415740373e-10,155.0,Day 2,S2
392,126.70405333333333,0.003699505501150946,2.665361388091378e-05,1.4988466988142625e-09,0.022149872381992286,0.00015957225439598653,9.316447007348608e-10,160.0,Day 2,S2
393,103.83152,0.0035727172913751428,2.573977790908842e-05,1.6172367854303105e-09,0.021752666501877252,0.0001567093485325205,7.339305992179034e-10,165.0,Day 2,S2
394,1537.4093933333334,0.0034640786316967767,2.49571495561527e-05,1.0218927969290406e-09,0.02125046661574537,0.00015309210505078043,6.110169061149577e-10,170.0,Day 2,S2
395,803.7783766666666,0.003400418966304469,2.449985033905419e-05,1.6953568498184145e-09,0.02105154442786048,0.00015165951732702514,8.752834016650999e-10,175.0,Day 2,S2
396,28.640658333333334,0.0033855022390552785,2.43928449254687e-05,1.8476871067570732e-09,0.02107187032808184,0.00015180692958740452,8.30503151192011e-10,180.0,Day 2,S2
397,1391.541685,0.0034103692114020997,2.4569548519044525e-05,1.2549783825250767e-09,0.021194470052917278,0.00015268802345295884,5.672521191771416e-10,185.0,Day 2,S2
398,18.895698333333332,0.0034265957094843503,2.468863737213569e-05,1.5513957344566149e-09,0.021504345668352756,0.00015492292839464365,8.05694118253721e-10,190.0,Day 2,S2
399,330.13651,0.0034221329980580095,2.4656378251659353e-05,1.6574916714949338e-09,0.021487331390432105,0.00015479899576595192,8.391571589281064e-10,195.0,Day 2,S2
400,44.50427,0.0033903635405134105,2.442651773137443e-05,1.7780832636326573e-09,0.02134982907206528,0.00015380900403122607,8.831284474205985e-10,200.0,Day 2,S2
401,5061.242596666667,0.003368826565437662,2.4270190436544463e-05,1.0430222990653323e-09,0.021176423972131125,0.00015255752311754315,4.54890881928418e-10,205.0,Day 2,S2
402,295.37905166666667,0.003371689223066449,2.4291629077683315e-05,1.250794122922883e-09,0.021329129898928503,0.00015365907430748652,8.2164119173114e-10,210.0,Day 2,S2
403,27.650558333333333,0.0032962321031811126,2.3748734965819474e-05,1.6434427602072658e-09,0.021206959234907435,0.00015277924692702412,8.843913532473536e-10,215.0,Day 2,S2
404,46.059441666666665,0.0031664017486311225,2.2813189006455242e-05,1.6190340761554936e-09,0.02094299638930832,0.00015087755017484088,7.96329916924334e-10,220.0,Day 2,S2
405,75.21408,0.0031487329641022637,2.2685587504848655e-05,1.6212714453627572e-09,0.020949398400726574,0.0001509231400121403,8.344226888320107e-10,225.0,Day 2,S2
406,73.68515333333333,0.003174392484968962,2.287079198251751e-05,1.5243784703669436e-09,0.020901237755152763,0.00015057723526889537,8.101411469050385e-10,230.0,Day 2,S2
407,96.87453,0.0031914892404000623,2.2994129425436355e-05,1.6057624764526036e-09,0.020860806679717986,0.00015028511539457224,9.153976272662804e-10,235.0,Day 2,S2
408,66.48020166666667,0.0031933155392346703,2.3006188981160188e-05,1.3836240060651212e-09,0.02118665482506082,0.00015263233647559588,6.028800053160657e-10,240.0,Day 2,S2
409,14911.373513333334,0.003233286071138253,2.329368972125399e-05,7.00987395659781e-10,0.021455091354849878,0.0001545656935394373,3.920492440963446e-10,245.0,Day 2,S2
410,23727.938951666667,0.003300009975874225,2.3774369605330814e-05,5.791251962823981e-10,0.021718856059585092,0.00015646546691521572,2.4460168548086395e-10,250.0,Day 2,S2
411,24893.264721666666,0.0033870382948386424,2.4401158454341945e-05,5.53341659203112e-10,0.02206350686523376,0.00015894853648067573,2.4421479737792137e-10,255.0,Day 2,S2
412,47878.25011833333,0.003372741552348674,2.4298385059799005e-05,4.795829213645795e-10,0.022320755794178956,0.00016080165338746546,2.2729561261986716e-10,260.0,Day 2,S2
413,35117.883298333334,0.003213403784409018,2.3150360125210096e-05,4.6411387521594766e-10,0.02172267033415359,0.00015649333684253998,2.488343587840254e-10,265.0,Day 2,S2
414,46091.30130333333,0.003212346753655898,2.314267645853512e-05,4.922425452532996e-10,0.021861459023542786,0.00015749301093018986,2.474053326659745e-10,270.0,Day 2,S2
415,33690.348955,0.003044628565878016,2.1934846691742946e-05,7.131636795265478e-10,0.021631394281154757,0.00015583558955400994,4.1331351701065344e-10,275.0,Day 2,S2
416,387.46937,0.0030579044745479376,2.203181106028287e-05,1.7641137474512146e-09,0.022523310814096035,0.0001622630478128229,9.04422056180624e-10,280.0,Day 2,S2
417,189.02956333333333,0.003125012259675338,2.2514636573966803e-05,1.5089976221791267e-09,0.022583096174213873,0.0001626921492713927,9.097837397451616e-10,285.0,Day 2,S2
418,21237.80445,0.003204439479950999,2.308566152912656e-05,6.157062324783022e-10,0.02278990614951844,0.00016418182287764082,2.7314668309204195e-10,290.0,Day 2,S2
419,15256.016911666668,0.003215157525143692,2.316298447040657e-05,3.868961786298382e-10,0.022687843581185647,0.00016344640250930692,1.6759270167569573e-10,295.0,Day 2,S2
420,38256.42885,0.00322658360702159,2.3245448795879927e-05,5.184669663214859e-10,0.022795314267627462,0.0001642206029150998,2.948135628565626e-10,300.0,Day 2,S2
421,30145.474736666667,0.003222535451394129,2.321621857398881e-05,4.333497243190801e-10,0.02304350385175079,0.0001660084487658055,2.1855841892151384e-10,305.0,Day 2,S2
422,24167.533656666667,0.003226278591451524,2.3243110652577674e-05,5.44561449494032e-10,0.022987330086718757,0.00016560364564302882,2.357283064210425e-10,310.0,Day 2,S2
423,28447.049355,0.0032740209207066683,2.358709029282265e-05,5.754060307310976e-10,0.02326733446016899,0.00016762135813987207,2.78550337179323e-10,315.0,Day 2,S2
424,2081.40712,0.003271987123933489,2.3573657295818576e-05,1.661996738762079e-09,0.02335063431913906,0.0001682221066621831,9.747612678006958e-10,320.0,Day 2,S2
425,10072.671815,0.0032952363211877487,2.374052468711873e-05,9.63719828939804e-10,0.023554497308373883,0.00016969033180888314,5.082612671076115e-10,325.0,Day 2,S2
426,7005.208861666667,0.0033054717598486535,2.381395030186478e-05,1.004120566454671e-09,0.023785973998334434,0.00017135779679134495,7.276387363734629e-10,330.0,Day 2,S2
427,136.88705833333333,0.003298809655355948,2.3766983769371395e-05,1.845874687509994e-09,0.023891790864239253,0.00017212121090892226,1.0905985513837754e-09,335.0,Day 2,S2
428,4135.532536666667,0.0032927343147834795,2.3722337835103643e-05,1.0554954972158634e-09,0.024045877217074976,0.00017323002691464783,6.441855006658397e-10,340.0,Day 2,S2
429,22623.418281666665,0.0032846291936233832,2.366352482500256e-05,5.550156755474648e-10,0.024136310224817846,0.00017388125600418825,3.3329440560004987e-10,345.0,Day 2,S2
430,19987.860215,0.003305715200438504,2.3815296188050192e-05,6.291664441001443e-10,0.024206446576129317,0.0001743866626759936,2.641396254189859e-10,350.0,Day 2,S2
431,32262.940205,0.0032705219830630582,2.356162736940085e-05,7.07308990848946e-10,0.024220070783604216,0.000174485112052881,2.988510162956192e-10,355.0,Day 2,S2
432,13187.546613333334,0.004776919307844285,3.441420123245239e-05,5.515193904341448e-10,0.01818013507983783,0.00013097140020515224,4.610650818534008e-10,0.0,Day 1,S3
433,1929.5172816666666,0.006926451387241847,4.989978200079423e-05,3.776708555737638e-10,0.012624258729435643,9.094738411970838e-05,3.3928677265579256e-10,5.0,Day 1,S3
434,8200.100385,0.008614648592508461,6.206168699440005e-05,4.30407436292518e-10,0.008713230325014809,6.277168052872532e-05,3.599034507911354e-10,10.0,Day 1,S3
435,273.7915433333333,0.008897617060508897,6.410021303376539e-05,3.9246658317173183e-10,0.007087868418962362,5.1062352911513726e-05,3.175871487073975e-10,15.0,Day 1,S3
436,247.13780333333332,0.008933671167239306,6.436024905476909e-05,4.3886849374897346e-10,0.006315251620133738,4.5496499068277e-05,3.922128697053268e-10,20.0,Day 1,S3
437,218.70276166666667,0.008643524406179845,6.227045160426654e-05,9.38612249075992e-10,0.006875359942174729,4.953180557502975e-05,7.967990606993867e-10,25.0,Day 1,S3
438,20038.466011666667,0.007616483334545745,5.487170782724341e-05,8.270679198191618e-10,0.010539324709803153,7.592816166263344e-05,7.898674848126914e-10,30.0,Day 1,S3
439,35064.149895,0.006809887661561377,4.905970249969439e-05,4.320774286177475e-10,0.015438204465734844,0.00011121874554724222,3.6241483083827223e-10,35.0,Day 1,S3
440,7021.57202,0.006308679338329113,4.544931727594798e-05,4.521135094411835e-10,0.019996011884518352,0.00014405430186589243,3.6025641934472844e-10,40.0,Day 1,S3
441,51461.717501666666,0.006088600034078226,4.386344929736191e-05,4.290295848676768e-10,0.021314977894685148,0.00015355621000590227,3.818928164557202e-10,45.0,Day 1,S3
442,80226.30057166667,0.00575772400228503,4.14804707677655e-05,5.034748566787468e-10,0.021298854032008974,0.00015344068814274577,3.973570236290671e-10,50.0,Day 1,S3
443,102.95826,0.005530183507941257,3.984208759997469e-05,1.2406393030663624e-09,0.021270960028831772,0.00015323975547846822,1.1681491093271145e-09,55.0,Day 1,S3
444,177.85215333333332,0.005512044251443444,3.971081245756687e-05,1.3024149900850366e-09,0.021392012003392784,0.00015411148692900505,1.0708622853643647e-09,60.0,Day 1,S3
445,142.643075,0.005442937172102956,3.921385705721691e-05,1.2952685293423938e-09,0.02188679382972762,0.00015767679638197224,1.1171660773138132e-09,65.0,Day 1,S3
446,83.52525166666666,0.005407719806300372,3.895923196939976e-05,1.1908950184709312e-09,0.021974585446858243,0.00015830942605370217,9.811370184112257e-10,70.0,Day 1,S3
447,171.15957166666666,0.005345012924420709,3.850827937068508e-05,1.2271529634654808e-09,0.021807458103802007,0.00015710443465751534,1.081503938277287e-09,75.0,Day 1,S3
448,74138.71267333333,0.00527983284379826,3.803724893550842e-05,4.1452504706527143e-10,0.021486910926365822,0.00015479481002759823,3.398745558176757e-10,80.0,Day 1,S3
449,87081.39754166667,0.005286633199589671,3.808610610333624e-05,3.483898508750621e-10,0.021521726358393563,0.00015504551333478516,2.8007191030845986e-10,85.0,Day 1,S3
450,86579.266255,0.00530973958432917,3.8252654416433816e-05,3.352238769340307e-10,0.02138232567689986,0.00015404133683088084,2.7184324227759247e-10,90.0,Day 1,S3
451,91973.55117833333,0.0052480064170146515,3.780793859070939e-05,3.178838158681539e-10,0.021223185151161502,0.00015289489896174997,2.34282877771533e-10,95.0,Day 1,S3
452,25597.172105,0.005269598461944888,3.796403763540674e-05,8.25015839708313e-10,0.021101356035503307,0.00015201749731218436,6.25905528298847e-10,100.0,Day 1,S3
453,402.7746583333333,0.0053389997229245974,3.8463548484658286e-05,1.092938057685272e-09,0.02062314151427429,0.00014857241866862025,9.198071138454875e-10,105.0,Day 1,S3
454,38160.490595,0.005353015563289653,3.856435824619534e-05,4.0189103265157184e-10,0.020405311549898858,0.00014700277114321311,3.2175218434535346e-10,110.0,Day 1,S3
455,68674.25155333334,0.005351594964991035,3.8554210064104367e-05,3.507612148498288e-10,0.02008263580172996,0.0001446782295970443,2.8219259334873167e-10,115.0,Day 1,S3
456,60751.28202,0.0052670627966813315,3.794517962534404e-05,3.694631158924624e-10,0.019547117554693773,0.00014082012406900265,3.387369121602571e-10,120.0,Day 1,S3
457,81870.14820833334,0.005253516039328455,3.7847581740247905e-05,3.8457592008618183e-10,0.019552466594113704,0.00014085894644812666,3.6315560034884394e-10,125.0,Day 1,S3
458,64836.63832666667,0.005404976299860893,3.8938773087391865e-05,4.2412057813095085e-10,0.020033143815769337,0.00014432190786344888,3.69332867589461e-10,130.0,Day 1,S3
459,36728.27912666667,0.0052487754723009325,3.781362005618213e-05,5.699238204647657e-10,0.019130418043853698,0.0001378184186596669,4.0714848056726603e-10,135.0,Day 1,S3
460,1095.4016933333332,0.005164241043274007,3.720582406025211e-05,1.1968271957926863e-09,0.019085109512658623,0.00013749289767810545,9.608764250942657e-10,140.0,Day 1,S3
461,350.61688833333335,0.005168860228046382,3.723866777305986e-05,1.2384289082057298e-09,0.019004364734847456,0.0001369109234377142,1.145246395658668e-09,145.0,Day 1,S3
462,7184.520045,0.0050664915633536365,3.65010521937411e-05,9.77820283758518e-10,0.01848849510449097,0.00013319413938871056,8.163946149666584e-10,150.0,Day 1,S3
463,440.424415,0.0049810263146819874,3.588563924751609e-05,1.1965775791433103e-09,0.018512578588571516,0.00013336833679119143,1.0900230083312834e-09,155.0,Day 1,S3
464,40155.14697,0.0049830518800503334,3.589914751233281e-05,4.3535427267122903e-10,0.018482177457662733,0.0001331483407650181,3.8725740866794955e-10,160.0,Day 1,S3
465,70152.89353833333,0.004872366394649592,3.5101666787919585e-05,2.704008638337623e-10,0.018355955068199,0.0001322388534385722,2.600555500923451e-10,165.0,Day 1,S3
466,70006.15657833334,0.004885236808732061,3.51946649848653e-05,3.879461182731363e-10,0.01812224681651632,0.00013055571359721428,3.6189298424716e-10,170.0,Day 1,S3
467,44136.51946333333,0.0049233882578082425,3.546942872648789e-05,3.4303965453015355e-10,0.025866779585986696,0.00018634806067282066,3.124726601888382e-10,175.0,Day 1,S3
468,11319.583591666667,0.004865200976681567,3.5050416424814795e-05,3.8058701840039434e-10,0.028915051778790717,0.00020830843156592057,3.4545948991946277e-10,180.0,Day 1,S3
469,40691.33229333333,0.0049243914384032375,3.54766001254648e-05,3.620796204141568e-10,0.028724856847114958,0.00020693790991149741,3.1084229662863676e-10,185.0,Day 1,S3
470,74395.75896666666,0.004966300032426194,3.577845935082914e-05,3.1024204929231037e-10,0.02846317210875365,0.00020505271096404206,2.7209574191301824e-10,190.0,Day 1,S3
471,22452.771931666666,0.004960656268921254,3.573835372692085e-05,6.665776836733094e-10,0.028327340542261034,0.00020407437725726235,5.056345372120805e-10,195.0,Day 1,S3
472,4924.604701666667,0.005051682583145035,3.639431340455046e-05,1.0947105160336128e-09,0.028729331610939966,0.00020697036938245068,9.798910742463036e-10,200.0,Day 1,S3
473,3132.9916766666665,0.0051441892885332715,3.706104256196158e-05,1.1318228449625913e-09,0.029181093293800416,0.00021022554083111142,9.899850411566337e-10,205.0,Day 1,S3
474,48.335208333333334,0.005164072275469898,3.720463894968835e-05,1.3313351350487445e-09,0.02948198005824028,0.00021239309555214333,1.2316319851016012e-09,210.0,Day 1,S3
475,1364.99446,0.0051742932460393225,3.727734224470829e-05,1.057006713184279e-09,0.029574208215074074,0.0002130569422390966,8.960567201599846e-10,215.0,Day 1,S3
476,4410.169701666667,0.005248822233033807,3.7813623064695736e-05,6.182979818480907e-10,0.0296155931557727,0.0002133549138014237,4.730875515351908e-10,220.0,Day 1,S3
477,33535.92511,0.005135983555177759,3.700093426776096e-05,3.7520327864899035e-10,0.029623180230671176,0.00021340955772402087,2.971004614534758e-10,225.0,Day 1,S3
478,52280.715265,0.005116826161886865,3.686275317268252e-05,3.499680821294134e-10,0.029462940161798058,0.00021225487786697588,2.893516430934204e-10,230.0,Day 1,S3
